X,Y,fid_,stopabbr,stopname,city,county,stopabbr_j,uta_stopid,latitude,longitude,avgboard,avgalight,route,mode,zipcode,avgboard2,avgalight2
-111.921524,40.725874,"1063","125237",2100 S / 1075 W (EB),Salt Lake City,Salt Lake,"125237","125237",40.72587400,-111.92152400,"0","0","509",Bus,"84119",0.26000000,0.00000000
-111.930218,40.7433950000001,"1065","125244",Navajo St / Glendale Dr (SB),Salt Lake City,Salt Lake,"125244","125244",40.74339500,-111.93021800,"12","5","9",Bus,"84104",11.95000000,5.27000000
-111.914105,40.7522750000001,"1077","125304",800 W / 800 S (SB),Salt Lake City,Salt Lake,"125304","125304",40.75227500,-111.91410500,"1","1","509",Bus,"84104",1.04000000,1.32000000
-111.834158,40.7037910000001,"2243","138210",2000 E @ 3082 S,Millcreek,Salt Lake,"138210","138210",40.70379100,-111.83415800,"0","0","223",Bus,"84109",0.00000000,0.26000000
-112.298687,40.5295160000001,"3468","501070",Main St @ 54 S,Tooele,Tooele,"501070","501070",40.52951600,-112.29868700,"1","3","451",Bus,"84074",0.57000000,2.64000000
-111.945044,41.191785,"3470","600000",Weber State Central Station,Ogden,Weber,"600000","600000",41.19178500,-111.94504400,"37","57","602, 603X",Bus,"84408",37.15000000,56.89000000
-111.938807,40.7108900000001,"2986","198029",Redwood Junction Station,West Valley City,Salt Lake,"198029","198029",40.71089000,-111.93880700,"57","98","217",Bus,"84119",56.64000000,98.50000000
-111.914902,40.5542740000001,"3079","198259",River Front Pky @ 10834 S,South Jordan,Salt Lake,"198259","198259",40.55427400,-111.91490200,"1","1","218",Bus,"84095",1.04000000,1.32000000
-111.866066,40.639758,"2536","154074",900 E / Woodshire Ave (SB),Murray,Salt Lake,"154074","154074",40.63975800,-111.86606600,"0","0","209",Bus,"84107",0.00000000,0.26000000
-111.866078,40.638088,"2537","154075",900 E / Holly Ave (SB),Murray,Salt Lake,"154075","154075",40.63808800,-111.86607800,"0","0","209",Bus,"84121",0.00000000,0.26000000
-111.824436,40.682603,"2203","138121",2300 E @ 4093 S,Holladay,Salt Lake,"138121","138121",40.68260300,-111.82443600,"0","0","223",Bus,"84124",0.00000000,0.00000000
-111.824429,40.6850710000001,"2204","138123",2300 E @ 4001 S,Holladay,Salt Lake,"138123","138123",40.68507100,-111.82442900,"0","0","223",Bus,"84124",0.00000000,0.26000000
-111.82439,40.687509,"2205","138124",2300 E @ 3883 S,Millcreek,Salt Lake,"138124","138124",40.68750900,-111.82439000,"1","1","223",Bus,"84109",1.30000000,0.79000000
-111.824388,40.688883,"2206","138125",2300 E @ 3779 S,Millcreek,Salt Lake,"138125","138125",40.68888300,-111.82438800,"0","0","223",Bus,"84109",0.00000000,0.00000000
-111.824417,40.6942910000001,"2207","138129",2300 E @ 3545 S,Millcreek,Salt Lake,"138129","138129",40.69429100,-111.82441700,"3","0","223",Bus,"84109",2.60000000,0.26000000
-111.977477,40.652949,"2407","152146",5400 S / 3600 W (EB),Taylorsville,Salt Lake,"152146","152146",40.65294900,-111.97747700,"13","1","54",Bus,"84129",12.73000000,0.53000000
-111.977484,40.626581,"2427","152213",Dixie Dr @ 6868 S,West Jordan,Salt Lake,"152213","152213",40.62658100,-111.97748400,"1","3","240",Bus,"84084",0.52000000,3.16000000
-111.854698,40.643083,"2567","154130",1300 E @ 5960 S,Murray,Salt Lake,"154130","154130",40.64308300,-111.85469800,"0","0","213",Bus,"84121",0.00000000,0.26000000
-111.879343,40.6326020000001,"2603","154210",Winchester St / 370 E (WB),Murray,Salt Lake,"154210","154210",40.63260200,-111.87934300,"1","1","209",Bus,"84107",0.52000000,0.53000000
-111.833514,40.6241240000001,"2723","155073",Fort Union Blvd @ 2018 E,Cottonwood Heights,Salt Lake,"155073","155073",40.62412400,-111.83351400,"22","17","72, 972",Bus,"84121",21.82000000,16.86000000
-111.828001,40.6239340000001,"2725","155075",Fort Union Blvd @ 2194 E,Cottonwood Heights,Salt Lake,"155075","155075",40.62393400,-111.82800100,"0","1","72",Bus,"84121",0.26000000,1.32000000
-111.93889,40.589394,"2817","172009",Redwood Rd @ 8914 S,West Jordan,Salt Lake,"172009","172009",40.58939400,-111.93889000,"0","4","218",Bus,"84088",0.00000000,4.21000000
-111.890564,40.6106770000001,"2996","198042",State St @ 7725 S,Midvale,Salt Lake,"198042","198042",40.61067700,-111.89056400,"1","4","201",Bus,"84047",1.30000000,3.69000000
-111.913821,40.752301,"1078","125305",800 W / 800 S (NB),Salt Lake City,Salt Lake,"125305","125305",40.75230100,-111.91382100,"2","2","509",Bus,"84104",1.82000000,1.58000000
-111.830545,40.7512170000001,"1360","126612",Foothill Dr / Sunnyside Ave (NB),Salt Lake City,Salt Lake,"126612","126612",40.75121700,-111.83054500,"49","30","21, 4",Bus,"84108",49.10000000,30.02000000
-111.885557,40.526892,"3029","198127",12300 S / 210 E (WB),Draper,Salt Lake,"198127","198127",40.52689200,-111.88555700,"3","9","871",Bus,"84020",3.38000000,8.95000000
-111.91534,40.77169,"3052","198165",North Temple / 850 W (WB),Salt Lake City,Salt Lake,"198165","198165",40.77169000,-111.91534000,"77","21","1, 451, F453",Bus,"84116",76.90000000,20.81000000
-111.904575,40.569261,"3202","198573",Jordan Gateway / 10000 S (SB),South Jordan,Salt Lake,"198573","198573",40.56926100,-111.90457500,"0","0","201, F202, F514",Bus,"84095",0.00000000,0.26000000
-111.89954,40.742442,"3239","198637",300 W / Lucy Ave (NB) for 1300 S,Salt Lake City,Salt Lake,"198637","198637",40.74244200,-111.89954000,"23","33","9",Bus,"84101",23.12000000,32.92000000
-111.982639,41.0837930000001,"3400","301453",Heritage Park Blvd @ 918 W,Layton,Davis,"301453","301453",41.08379300,-111.98263900,"0","1","628, 677",Bus,"84041",0.26000000,1.32000000
-112.26678,40.685215,"3456","501038",Lake Point Junction (Flying J Plaza,Lake Point,Tooele,"501038","501038",40.68521500,-112.26678000,"5","3","451, F453",Bus,"84074",5.26000000,3.07000000
-111.945822,41.1886420000001,"3473","600003",Wildcat Village Station,Ogden,Weber,"600003","600003",41.18864200,-111.94582200,"17","66","602, 603X",Bus,"84408",16.63000000,66.37000000
-111.822738,40.6997840000001,"2210","138132",3300 S @ 2340 E,Millcreek,Salt Lake,"138132","138132",40.69978400,-111.82273800,"3","2","33",Bus,"84109",2.60000000,2.11000000
-111.957946,40.637777,"2311","152007",2700 W @ 6210 S,Taylorsville,Salt Lake,"152007","152007",40.63777700,-111.95794600,"0","2","227",Bus,"84129",0.21000000,2.00000000
-111.817287,40.699777,"2212","138134",3300 S @ 2608 E,Millcreek,Salt Lake,"138134","138134",40.69977700,-111.81728700,"2","1","33",Bus,"84109",1.56000000,1.05000000
-111.804981,40.6997250000001,"2213","138135",3300 S @ 3128 E,Millcreek,Salt Lake,"138135","138135",40.69972500,-111.80498100,"1","6","33",Bus,"84109",0.52000000,5.53000000
-111.804647,40.6999720000001,"2216","138141",3300 S @ 3127 E,Millcreek,Salt Lake,"138141","138141",40.69997200,-111.80464700,"30","3","33",Bus,"84109",29.62000000,2.90000000
-111.824594,40.6887740000001,"2237","138178",2300 E @ 3780 S,Millcreek,Salt Lake,"138178","138178",40.68877400,-111.82459400,"0","0","223",Bus,"84109",0.00000000,0.26000000
-111.801245,40.6747810000001,"2261","138272",Wasatch Blvd @ 4470 S,Millcreek,Salt Lake,"138272","138272",40.67478100,-111.80124500,"0","0","45",Bus,"84124",0.00000000,0.26000000
-112.031362,40.648943,"2285","151022",Copper City Dr / Plumbago Ave (NB),Kearns,Salt Lake,"151022","151022",40.64894300,-112.03136200,"4","1","54",Bus,"84118",3.90000000,0.53000000
-111.986799,40.660514,"2375","152089",4015 W @ 4993 S,Taylorsville,Salt Lake,"152089","152089",40.66051400,-111.98679900,"2","1","240",Bus,"84118",2.34000000,0.79000000
-111.987043,40.6578000000001,"2376","152090",4015 W @ 5138 S,Kearns,Salt Lake,"152090","152090",40.65780000,-111.98704300,"0","1","240, 47",Bus,"84118",0.26000000,1.05000000
-111.939006,40.6604070000001,"2442","153003",Redwood Rd @ 4998 S,Taylorsville,Salt Lake,"153003","153003",40.66040700,-111.93900600,"1","3","217",Bus,"84129",1.30000000,3.16000000
-111.938622,40.6537460000001,"2456","153069",Redwood Rd @ 5375 S,Taylorsville,Salt Lake,"153069","153069",40.65374600,-111.93862200,"56","13","217",Bus,"84123",56.12000000,12.64000000
-111.938955,40.6313050000001,"2469","153111",Redwood Rd @ 6618 S,West Jordan,Salt Lake,"153111","153111",40.63130500,-111.93895500,"1","0","217",Bus,"84084",1.04000000,0.00000000
